prod,origen,imported,categoria_producto,time,post,timeToTreat,precio_std,price_variation_c,dolar_variation,stock,max_consecutivos_sin_stock,log_precio,stock_dummy
imp_79,Argentina,0.0,Condimento liquido,2024-09-24,1.0,22.0,15535.714,0.0,1.6494845,InStock,0.0,9.65096114725057,1
arg_17,Argentina,0.0,Mermelada,2024-09-24,1.0,22.0,2533.0396,9.523809,1.6494845,OutOfStock,5.0,7.837569988225433,0
imp_158,Estados Unidos,1.0,Aderezos,2024-09-24,1.0,22.0,3285.7144,0.0,1.6494845,InStock,0.0,8.09764368214968,1
arg_153,Argentina,0.0,Enlatados,2024-09-24,1.0,22.0,26136.363,0.0,1.6494845,InStock,0.0,10.171121102211913,1
arg_146,Argentina,0.0,Aceitunas,2024-09-24,1.0,22.0,1533.3334,0.0,1.6494845,InStock,0.0,7.335851298599055,1
arg_115,Argentina,0.0,Chocolate,2024-09-24,1.0,22.0,3902.4392,0.0,1.6494845,InStock,0.0,8.269613289673703,1
arg_126,Argentina,0.0,Snack,2024-09-24,1.0,22.0,1388.8888,0.0,1.6494845,InStock,0.0,7.236979022924567,1
imp_66,España,1.0,Galletitas,2024-09-24,1.0,22.0,2441.1765,-31.967213,1.6494845,InStock,5.0,7.800644928881083,1
imp_210,Dinamarca,1.0,Queso,2024-09-24,1.0,22.0,73326.664,0.0,1.6494845,InStock,0.0,11.202693224586978,1
arg_52,Argentina,0.0,Golosinas,2024-09-24,1.0,22.0,2700.0,0.0,1.6494845,OutOfStock,17.0,7.901377353792616,0
imp_74,Mexico,1.0,Enlatados,2024-09-24,1.0,22.0,7750.0,-33.333332,1.6494845,InStock,0.0,8.955577146281511,1
imp_90,Italia,1.0,Arroz,2024-09-24,1.0,22.0,10600.0,0.0,1.6494845,InStock,0.0,9.268703615273097,1
arg_109,Argentina,0.0,Bombones,2024-09-24,1.0,22.0,6311.9917,1.7362818,1.6494845,InStock,0.0,8.750364963619415,1
imp_84,Argentina,0.0,Condimento,2024-09-24,1.0,22.0,16585.367,0.0,1.6494845,InStock,0.0,9.71633637186149,1
imp_186,Italia,1.0,Salsa de tomate,2024-09-24,1.0,22.0,8238.637,0.0,1.6494845,InStock,0.0,9.01671156853508,1
imp_60,Italia,1.0,Capsulas de cafe,2024-09-24,1.0,22.0,950.0,0.0,1.6494845,InStock,0.0,6.85751406254539,1
imp_124,Argentina,0.0,Pastas largas,2024-09-24,1.0,22.0,1200.0,0.0,1.6494845,InStock,0.0,7.0909098220799835,1
imp_197,Italia,1.0,Arroz,2024-09-24,1.0,22.0,19671.89,-3.18e-06,1.6494845,InStock,0.0,9.88699682484092,1
imp_128,Alemania,1.0,Cerveza,2024-09-24,1.0,22.0,8900.0,-5.319149,1.6494845,InStock,0.0,9.093918908958932,1
arg_104,Argentina,0.0,Aderezos,2024-09-24,1.0,22.0,5069.4443,0.0,1.6494845,InStock,0.0,8.531183725881764,1
imp_31,Holanda,1.0,Bombones,2024-09-24,1.0,22.0,14062.5,0.0,1.6494845,InStock,4.0,9.551338067529612,1
arg_94,Argentina,0.0,Capsulas de cafe,2024-09-24,1.0,22.0,775.0,1.9736842,1.6494845,InStock,0.0,6.654152520183219,1
imp_18,Suiza,1.0,Chocolate,2024-09-24,1.0,22.0,9300.0,0.0,1.6494845,InStock,0.0,9.137877200242468,1
arg_123,Argentina,0.0,Snack,2024-09-24,1.0,22.0,1533.3334,0.0,1.6494845,InStock,5.0,7.335851298599055,1
imp_133,Italia,1.0,Queso,2024-09-24,1.0,22.0,38379.0,0.0,1.6494845,InStock,0.0,10.555291769561691,1
arg_19,Argentina,0.0,Mermelada,2024-09-24,1.0,22.0,6130.952,60.9375,1.6494845,InStock,0.0,8.721268412172417,1
imp_229,España,1.0,Aceitunas,2024-09-24,1.0,22.0,8250.0,0.0,1.6494845,OutOfStock,20.0,9.018089684104343,0
arg_65,Argentina,0.0,Salsa preparada,2024-09-24,1.0,22.0,1691.1764,0.0,1.6494845,InStock,0.0,7.43377079005111,1
imp_3,Suiza,1.0,Chocolate,2024-09-24,1.0,22.0,9616.667,0.0,1.6494845,InStock,0.0,9.171356998655575,1
imp_239,Brasil,1.0,Bombones,2024-09-24,1.0,22.0,6450.0,6.6115704,1.6494845,InStock,8.0,8.771990436532242,1
arg_117,Argentina,0.0,Snack,2024-09-24,1.0,22.0,2073.6365,-6.144562,1.6494845,OutOfStock,2.0,7.637541236595972,0
imp_58,Italia,1.0,Capsulas de cafe,2024-09-24,1.0,22.0,880.0,0.0,1.6494845,OutOfStock,12.0,6.78105762593618,0
arg_180,Argentina,0.0,Galletitas,2024-09-24,1.0,22.0,1250.8475,1.9337016,1.6494845,InStock,0.0,7.132375739129378,1
imp_187,Italia,1.0,Salsa de tomate,2024-09-24,1.0,22.0,8750.0,0.0,1.6494845,InStock,11.0,9.076923258535832,1
arg_2,Argentina,0.0,Galletitas,2024-09-24,1.0,22.0,2500.0,4.7619047,1.6494845,InStock,0.0,7.824445930877619,1
arg_7,Argentina,0.0,Cafe molido,2024-09-24,1.0,22.0,63000.0,0.0,1.6494845,InStock,0.0,11.050905878263567,1
imp_59,Italia,1.0,Capsulas de cafe,2024-09-24,1.0,22.0,880.0,0.0,1.6494845,InStock,11.0,6.78105762593618,1
imp_89,Italia,1.0,Risotto,2024-09-24,1.0,22.0,3100.0,0.0,1.6494845,InStock,0.0,8.03947991910045,1
imp_96,Italia,1.0,Pastas largas,2024-09-24,1.0,22.0,6700.0,0.0,1.6494845,InStock,4.0,8.81001204797317,1
arg_63,Argentina,0.0,Salsa preparada,2024-09-24,1.0,22.0,1323.5294,0.0,1.6494845,OutOfStock,24.0,7.188812505521266,0
arg_145,Argentina,0.0,Enlatados,2024-09-24,1.0,22.0,1333.3333,0.0,1.6494845,OutOfStock,34.0,7.1961870453431995,0
arg_40,Argentina,0.0,Pastas cortas,2024-09-24,1.0,22.0,2900.0,0.0,1.6494845,InStock,0.0,7.972810784121404,1
arg_119,Argentina,0.0,Snack,2024-09-24,1.0,22.0,3506.4934,0.0,1.6494845,InStock,0.0,8.162656930292735,1
imp_211,Dinamarca,1.0,Queso,2024-09-25,1.0,23.0,73326.664,0.0,1.7525773,InStock,0.0,11.202693224586978,1
imp_129,Holanda,1.0,Cerveza,2024-09-25,1.0,23.0,10300.0,-5.504587,1.7525773,InStock,0.0,9.239996256883693,1
arg_144,Argentina,0.0,Pescado enlatado,2024-09-25,1.0,23.0,789.4737,0.0,1.7525773,InStock,0.0,6.672632386013839,1
imp_229,España,1.0,Aceitunas,2024-09-25,1.0,23.0,8250.0,0.0,1.7525773,OutOfStock,20.0,9.018089684104343,0
imp_196,Italia,1.0,Salsa de tomate,2024-09-25,1.0,23.0,30192.307,0.0,1.7525773,InStock,0.0,10.315375556284506,1
arg_110,Argentina,0.0,Chocolate,2024-09-25,1.0,23.0,3277.7778,0.0,1.7525773,InStock,0.0,8.09522600998616,1
arg_33,Argentina,0.0,Condimento liquido,2024-09-25,1.0,23.0,3100.0,0.0,1.7525773,InStock,5.0,8.03947991910045,1
arg_70,Argentina,0.0,Salsa de tomate,2024-09-25,1.0,23.0,721.1538,0.0,1.7525773,InStock,0.0,6.582238135597999,1
arg_104,Argentina,0.0,Aderezos,2024-09-25,1.0,23.0,5069.4443,0.0,1.7525773,InStock,0.0,8.531183725881764,1
arg_84,Argentina,0.0,Aceite,2024-09-25,1.0,23.0,20100.0,0.0,1.7525773,InStock,0.0,9.908524844053396,1
imp_123,Argentina,0.0,Pastas cortas,2024-09-25,1.0,23.0,2500.0,0.0,1.7525773,InStock,3.0,7.824445930877619,1
imp_51,Italia,1.0,Cafe molido,2024-09-25,1.0,23.0,45400.0,0.0,1.7525773,InStock,10.0,10.723289410218579,1
arg_180,Argentina,0.0,Galletitas,2024-09-25,1.0,23.0,1250.8475,1.9337016,1.7525773,InStock,0.0,7.132375739129378,1
imp_242,Ecuador,1.0,Pescado enlatado,2024-09-25,1.0,23.0,2083.3333,0.0,1.7525773,InStock,0.0,7.642204322906864,1
imp_159,Argentina,0.0,Aderezos,2024-09-25,1.0,23.0,8815.789,0.0,1.7525773,OutOfStock,24.0,9.084413023758371,0
imp_241,Brasil,1.0,Snack,2024-09-25,1.0,23.0,4449.541,0.0,1.7525773,InStock,2.0,8.40078094080459,1
imp_228,España,1.0,Aceitunas,2024-09-25,1.0,23.0,8875.0,0.0,1.7525773,InStock,0.0,9.091106284052485,1
arg_133,Argentina,0.0,Arroz,2024-09-25,1.0,23.0,2500.0,0.0,1.7525773,InStock,0.0,7.824445930877619,1
arg_87,Argentina,0.0,Aceite,2024-09-25,1.0,23.0,29498.0,-0.006779661,1.7525773,InStock,9.0,10.292111643448266,1
arg_29,Argentina,0.0,Condimento,2024-09-25,1.0,23.0,10666.666,0.0,1.7525773,InStock,0.0,9.274972576225354,1
imp_188,Italia,1.0,Salsa de tomate,2024-09-25,1.0,23.0,8035.7144,0.0,1.7525773,InStock,0.0,8.991775621933682,1
imp_16,Suiza,1.0,Chocolate,2024-09-25,1.0,23.0,9800.0,0.0,1.7525773,OutOfStock,12.0,9.19023970026918,0
arg_117,Argentina,0.0,Snack,2024-09-25,1.0,23.0,2073.6365,-6.144562,1.7525773,OutOfStock,2.0,7.637541236595972,0
imp_104,Italia,1.0,Pastas largas,2024-09-25,1.0,23.0,9700.0,0.0,1.7525773,InStock,0.0,9.179984251961283,1
imp_128,Alemania,1.0,Cerveza,2024-09-25,1.0,23.0,8900.0,-5.319149,1.7525773,InStock,0.0,9.093918908958932,1
imp_74,Mexico,1.0,Enlatados,2024-09-25,1.0,23.0,7750.0,-33.333332,1.7525773,InStock,0.0,8.955577146281511,1
arg_10,Argentina,0.0,Capsulas de cafe,2024-09-25,1.0,23.0,900.0,0.0,1.7525773,InStock,0.0,6.803505257608338,1
arg_139,Argentina,0.0,Arroz,2024-09-25,1.0,23.0,3700.0,0.0,1.7525773,InStock,0.0,8.216358332386156,1
arg_131,Argentina,0.0,Arroz,2024-09-25,1.0,23.0,2350.0,0.0,1.7525773,InStock,0.0,7.762596048540069,1
imp_247,Francia,1.0,Queso,2024-09-25,1.0,23.0,119752.0,0.0,1.7525773,InStock,0.0,11.693186567151427,1
arg_86,Argentina,0.0,Aceite,2024-09-25,1.0,23.0,26100.0,0.0,1.7525773,InStock,0.0,10.169728906753061,1
imp_139,Brasil,1.0,Yerba,2024-09-25,1.0,23.0,8700.0,0.0,1.7525773,InStock,0.0,9.071193240566025,1
imp_195,Italia,1.0,Salsa de tomate,2024-09-25,1.0,23.0,10937.5,0.0,1.7525773,InStock,10.0,9.300043955057962,1
arg_95,Argentina,0.0,Capsulas de cafe,2024-09-25,1.0,23.0,1556.25,2.892562,1.7525773,InStock,0.0,7.350676724134255,1
arg_141,Argentina,0.0,Risotto,2024-09-25,1.0,23.0,3375.0,0.0,1.7525773,InStock,0.0,8.124446855715847,1
imp_11,Suiza,1.0,Chocolate,2024-09-25,1.0,23.0,10200.0,0.0,1.7525773,InStock,0.0,9.23024103368252,1
arg_72,Argentina,0.0,Salsa de tomate,2024-09-25,1.0,23.0,1187.5,0.0,1.7525773,InStock,0.0,7.080447286800249,1
imp_157,Estados Unidos,1.0,Aderezos,2024-09-25,1.0,23.0,3125.0,0.0,1.7525773,InStock,0.0,8.047509510981422,1
arg_161,Argentina,0.0,Queso,2024-09-25,1.0,23.0,11999.0,-6.404056,1.7525773,InStock,13.0,9.392661928770137,1
arg_79,Argentina,0.0,Salsa de tomate,2024-09-25,1.0,23.0,1687.5,0.0,1.7525773,InStock,0.0,7.431595839825622,1
imp_17,Suiza,1.0,Chocolate,2024-09-25,1.0,23.0,11250.0,0.0,1.7525773,InStock,0.0,9.328212292571072,1
arg_164,Argentina,0.0,Queso,2024-09-25,1.0,23.0,40390.0,0.0,1.7525773,OutOfStock,6.0,10.606362266854584,0
arg_130,Argentina,0.0,Arroz,2024-09-25,1.0,23.0,5100.0,0.0,1.7525773,InStock,0.0,8.537191877922927,1
arg_102,Argentina,0.0,Aderezos,2024-09-25,1.0,23.0,1894.7369,0.0,1.7525773,InStock,0.0,7.547362907363315,1
arg_124,Argentina,0.0,Snack,2024-09-25,1.0,23.0,3376.6233,0.0,1.7525773,InStock,2.0,8.124927575459651,1
arg_173,Argentina,0.0,Te,2024-09-25,1.0,23.0,50.0,0.0,1.7525773,OutOfStock,37.0,3.9318256327243257,0
imp_42,Argentina,0.0,Cafe molido,2024-09-25,1.0,23.0,48823.527,3.6204743,1.7525773,InStock,0.0,10.795988068037945,1
arg_119,Argentina,0.0,Snack,2024-09-25,1.0,23.0,3506.4934,0.0,1.7525773,InStock,0.0,8.162656930292735,1
imp_1,Suiza,1.0,Chocolate,2024-09-25,1.0,23.0,9800.0,0.0,1.7525773,InStock,0.0,9.19023970026918,1
imp_119,Argentina,0.0,Pastas largas,2024-09-25,1.0,23.0,1390.0,-0.71428573,1.7525773,InStock,0.0,7.237778191923443,1
arg_41,Argentina,0.0,Pastas cortas,2024-09-25,1.0,23.0,1400.0,0.0,1.7525773,InStock,0.0,7.244941546337007,1
imp_68,Dinamarca,1.0,Galletitas,2024-09-25,1.0,23.0,9966.667,0.0,1.7525773,InStock,0.0,9.207101833567124,1
imp_143,España,1.0,Mermelada,2024-09-25,1.0,23.0,10642.857,0.0,1.7525773,OutOfStock,40.0,9.272738197208385,0
imp_126,Francia,1.0,Cerveza,2024-09-25,1.0,23.0,13400.0,-2.8985507,1.7525773,InStock,0.0,9.503084610020228,1
arg_17,Argentina,0.0,Mermelada,2024-09-25,1.0,23.0,2533.0396,9.523809,1.7525773,OutOfStock,5.0,7.837569988225433,0
imp_10,Suiza,1.0,Chocolate,2024-09-25,1.0,23.0,10200.0,0.0,1.7525773,InStock,0.0,9.23024103368252,1
arg_81,Argentina,0.0,Pastas cortas,2024-09-25,1.0,23.0,1200.0,0.0,1.7525773,InStock,0.0,7.0909098220799835,1
arg_175,Argentina,0.0,Te,2024-09-25,1.0,23.0,76.0,0.0,1.7525773,InStock,1.0,4.343805421853684,1
arg_15,Argentina,0.0,Yerba,2024-09-25,1.0,23.0,4432.0,-6.8711915,1.7525773,InStock,0.0,8.396831834745054,1
arg_100,Argentina,0.0,Aderezos,2024-09-25,1.0,23.0,1900.0,18.75,1.7525773,InStock,0.0,7.550135342488429,1
imp_33,Brasil,1.0,Golosinas,2024-09-25,1.0,23.0,3039.2156,0.0,1.7525773,InStock,10.0,8.01968371293812,1
imp_106,Italia,1.0,Pastas cortas,2024-09-25,1.0,23.0,9700.0,0.0,1.7525773,InStock,0.0,9.179984251961283,1
imp_239,Brasil,1.0,Bombones,2024-09-25,1.0,23.0,6450.0,6.6115704,1.7525773,InStock,8.0,8.771990436532242,1
imp_166,Estados Unidos,1.0,Aderezos,2024-09-25,1.0,23.0,16850.22,0.0,1.7525773,InStock,0.0,9.732178336720327,1
arg_8,Argentina,0.0,Cafe molido,2024-09-25,1.0,23.0,16400.0,10.067114,1.7525773,InStock,0.0,9.70509758756311,1
imp_171,Estados Unidos,1.0,Aderezos,2024-09-25,1.0,23.0,7500.0,0.0,1.7525773,InStock,0.0,8.922791623969637,1
imp_53,España,1.0,Capsulas de cafe,2024-09-25,1.0,23.0,1000.0,0.0,1.7525773,OutOfStock,27.0,6.90875477931522,0
imp_24,España,1.0,Chocolate,2024-09-25,1.0,23.0,7750.0,0.0,1.7525773,InStock,0.0,8.955577146281511,1
arg_65,Argentina,0.0,Salsa preparada,2024-09-25,1.0,23.0,1691.1764,0.0,1.7525773,InStock,0.0,7.43377079005111,1
imp_120,Argentina,0.0,Pastas cortas,2024-09-25,1.0,23.0,1750.0,4.1666665,1.7525773,OutOfStock,10.0,7.467942332285852,0
imp_82,Argentina,0.0,Condimento liquido,2024-09-25,1.0,23.0,10892.857,0.0,1.7525773,InStock,0.0,9.29595433136582,1
imp_84,Argentina,0.0,Condimento,2024-09-25,1.0,23.0,16585.367,0.0,1.7525773,InStock,0.0,9.71633637186149,1
imp_99,Italia,1.0,Pastas largas,2024-09-25,1.0,23.0,7850.0,0.0,1.7525773,InStock,0.0,8.968396191198256,1
arg_40,Argentina,0.0,Pastas cortas,2024-09-25,1.0,23.0,2900.0,0.0,1.7525773,InStock,0.0,7.972810784121404,1
arg_76,Argentina,0.0,Pastas cortas,2024-09-25,1.0,23.0,1200.0,0.0,1.7525773,InStock,0.0,7.0909098220799835,1
arg_54,Argentina,0.0,Chocolate,2024-09-25,1.0,23.0,2500.0,0.0,1.7525773,InStock,3.0,7.824445930877619,1
arg_155,Argentina,0.0,Queso,2024-09-25,1.0,23.0,25476.0,0.0,1.7525773,InStock,4.0,10.145531363350818,1
arg_18,Argentina,0.0,Mermelada,2024-09-25,1.0,23.0,13928.571,18.90244,1.7525773,InStock,0.0,9.54176926945827,1
arg_45,Argentina,0.0,Cerveza,2024-09-25,1.0,23.0,5987.324,0.0,1.7525773,InStock,0.0,8.697566852292155,1
imp_158,Estados Unidos,1.0,Aderezos,2024-09-25,1.0,23.0,3285.7144,0.0,1.7525773,InStock,0.0,8.09764368214968,1
arg_167,Argentina,0.0,Te,2024-09-25,1.0,23.0,39.0,5.4054055,1.7525773,InStock,0.0,3.6888794541139363,1
arg_115,Argentina,0.0,Chocolate,2024-09-25,1.0,23.0,3902.4392,0.0,1.7525773,InStock,0.0,8.269613289673703,1
imp_6,Holanda,1.0,Chocolate,2024-09-25,1.0,23.0,4050.0,0.0,1.7525773,InStock,0.0,8.30671904320269,1
imp_240,Brasil,1.0,Snack,2024-09-25,1.0,23.0,4663.4614,0.0,1.7525773,InStock,0.0,8.447727651096114,1
imp_167,Estados Unidos,1.0,Aderezos,2024-09-25,1.0,23.0,11250.0,0.0,1.7525773,InStock,0.0,9.328212292571072,1
imp_145,España,1.0,Mermelada,2024-09-25,1.0,23.0,7857.143,0.0,1.7525773,OutOfStock,33.0,8.969305597967585,0
arg_30,Argentina,0.0,Enlatados,2024-09-25,1.0,23.0,1093.75,0.0,1.7525773,OutOfStock,33.0,6.998281305681508,0
arg_19,Argentina,0.0,Mermelada,2024-09-25,1.0,23.0,6130.952,60.9375,1.7525773,InStock,0.0,8.721268412172417,1
arg_39,Argentina,0.0,Pastas largas,2024-09-25,1.0,23.0,2100.0,0.0,1.7525773,InStock,0.0,7.650168700845001,1
imp_46,Italia,1.0,Cafe molido,2024-09-25,1.0,23.0,70000.0,0.0,1.7525773,InStock,0.0,11.156264806643742,1
imp_45,Colombia,1.0,Cafe molido,2024-09-25,1.0,23.0,93200.0,0.0,1.7525773,InStock,0.0,11.442513730229855,1
arg_168,Argentina,0.0,Te,2024-09-25,1.0,23.0,54.0,12.5,1.7525773,InStock,9.0,4.007333185232471,1
imp_230,España,1.0,Aceitunas,2024-09-25,1.0,23.0,8250.0,0.0,1.7525773,InStock,0.0,9.018089684104343,1
imp_102,Italia,1.0,Pastas largas,2024-09-25,1.0,23.0,9700.0,0.0,1.7525773,OutOfStock,13.0,9.179984251961283,0
arg_20,Argentina,0.0,Mermelada,2024-09-25,1.0,23.0,6282.0513,13.953488,1.7525773,InStock,0.0,8.745611017258998,1
arg_34,Argentina,0.0,Arroz,2024-09-25,1.0,23.0,3144.0,0.0,1.7525773,InStock,0.0,8.05356916913454,1
arg_25,Argentina,0.0,Bebidas vegetales,2024-09-25,1.0,23.0,3140.0,0.0,1.7525773,InStock,0.0,8.052296499538647,1
arg_163,Argentina,0.0,Queso,2024-09-25,1.0,23.0,14900.0,-16.596697,1.7525773,InStock,0.0,9.60918360377546,1
arg_48,Argentina,0.0,Cerveza,2024-09-25,1.0,23.0,3169.0142,5.042017,1.7525773,InStock,0.0,8.061491346356561,1
imp_83,Argentina,0.0,Condimento liquido,2024-09-25,1.0,23.0,6150.0,0.0,1.7525773,InStock,11.0,8.724369949208368,1
arg_127,Argentina,0.0,Snack,2024-09-25,1.0,23.0,2166.6665,0.0,1.7525773,OutOfStock,4.0,7.6814065223134484,0
arg_114,Argentina,0.0,Chocolate,2024-09-25,1.0,23.0,3650.0,0.0,1.7525773,OutOfStock,10.0,8.202756381655638,0
arg_3,Argentina,0.0,Galletitas,2024-09-25,1.0,23.0,1100.0,0.0,1.7525773,InStock,0.0,7.00397413672268,1
arg_32,Argentina,0.0,Aceite,2024-09-25,1.0,23.0,35386.0,5.0029674,1.7525773,InStock,0.0,10.474099800037397,1
imp_32,Brasil,1.0,Golosinas,2024-09-25,1.0,23.0,3039.2156,0.0,1.7525773,InStock,0.0,8.01968371293812,1
imp_155,Mexico,1.0,Aderezos,2024-09-25,1.0,23.0,5478.5894,0.0,1.7525773,InStock,0.0,8.608785450127593,1
imp_172,Belgica,1.0,Aderezos,2024-09-25,1.0,23.0,17000.0,0.0,1.7525773,InStock,0.0,9.741027444837728,1
imp_107,Italia,1.0,Pastas cortas,2024-09-25,1.0,23.0,9700.0,0.0,1.7525773,InStock,0.0,9.179984251961283,1
arg_59,Argentina,0.0,Salsa de tomate,2024-09-25,1.0,23.0,1812.5,16.0,1.7525773,InStock,0.0,7.503013958722957,1
arg_14,Argentina,0.0,Yerba,2024-09-25,1.0,23.0,4500.0,19.047619,1.7525773,InStock,1.0,8.412054873292933,1
arg_179,Argentina,0.0,Galletitas,2024-09-25,1.0,23.0,555.55554,9.090909,1.7525773,InStock,0.0,6.321766968071707,1
arg_138,Argentina,0.0,Arroz,2024-09-25,1.0,23.0,8400.0,0.0,1.7525773,OutOfStock,28.0,9.036106025364846,0
imp_77,España,1.0,Aceite,2024-09-25,1.0,23.0,40400.0,0.0,1.7525773,OutOfStock,14.0,10.606609816118151,0
arg_23,Argentina,0.0,Galletitas,2024-09-25,1.0,23.0,666.6667,0.0,1.7525773,InStock,0.0,6.503789096922819,1
arg_58,Argentina,0.0,Salsa de tomate,2024-09-25,1.0,23.0,1562.5,8.695652,1.7525773,InStock,0.0,7.354682176897896,1
arg_128,Argentina,0.0,Arroz,2024-09-25,1.0,23.0,3100.0,0.0,1.7525773,InStock,0.0,8.03947991910045,1
imp_73,Mexico,1.0,Enlatados,2024-09-25,1.0,23.0,7125.0,-24.503311,1.7525773,InStock,15.0,8.871505346165781,1
arg_50,Argentina,0.0,Cerveza,2024-09-25,1.0,23.0,4016.913,0.0,1.7525773,InStock,0.0,8.298517892576996,1
imp_105,Italia,1.0,Pastas cortas,2024-09-25,1.0,23.0,10527.99,-2.23e-06,1.7525773,InStock,9.0,9.261887684098497,1
arg_35,Argentina,0.0,Arroz,2024-09-25,1.0,23.0,2600.0,0.0,1.7525773,InStock,0.0,7.8636512654486515,1
imp_130,Holanda,1.0,Cerveza,2024-09-25,1.0,23.0,11400.0,8.571428,1.7525773,InStock,0.0,9.34145634983372,1
arg_52,Argentina,0.0,Golosinas,2024-09-25,1.0,23.0,2700.0,0.0,1.7525773,OutOfStock,17.0,7.901377353792616,0
imp_21,Suiza,1.0,Chocolate,2024-09-25,1.0,23.0,10971.429,0.0,1.7525773,InStock,7.0,9.303140950819193,1
imp_165,Estados Unidos,1.0,Aderezos,2024-09-25,1.0,23.0,7935.685,0.0,1.7525773,InStock,0.0,8.979250960763931,1
arg_1,Argentina,0.0,Galletitas,2024-09-25,1.0,23.0,1300.0,0.0,1.7525773,InStock,0.0,7.170888478512505,1
arg_27,Argentina,0.0,Condimento,2024-09-25,1.0,23.0,3478.2607,0.0,1.7525773,InStock,0.0,8.154575107670674,1
arg_2,Argentina,0.0,Galletitas,2024-09-25,1.0,23.0,2500.0,4.7619047,1.7525773,InStock,0.0,7.824445930877619,1
arg_61,Argentina,0.0,Salsa preparada,2024-09-25,1.0,23.0,1250.0,0.0,1.7525773,OutOfStock,28.0,7.1316985104669115,0
arg_92,Argentina,0.0,Capsulas de cafe,2024-09-25,1.0,23.0,950.0,0.0,1.7525773,InStock,0.0,6.85751406254539,1
imp_78,España,1.0,Condimento,2024-09-25,1.0,23.0,40000.0,0.0,1.7525773,InStock,0.0,10.596659732783579,1
arg_97,Argentina,0.0,Aderezos,2024-09-25,1.0,23.0,2002.1053,7.9455166,1.7525773,InStock,0.0,7.602453905427289,1
imp_100,Italia,1.0,Pastas largas,2024-09-25,1.0,23.0,8200.0,0.0,1.7525773,InStock,0.0,9.012011377036412,1
arg_90,Argentina,0.0,Cafe molido,2024-09-25,1.0,23.0,94000.0,0.0,1.7525773,InStock,0.0,11.451060699493427,1
imp_2,Suiza,1.0,Chocolate,2024-09-25,1.0,23.0,9616.667,0.0,1.7525773,InStock,0.0,9.171356998655575,1
imp_213,Italia,1.0,Queso,2024-09-25,1.0,23.0,61993.332,0.0,1.7525773,InStock,2.0,11.034798240493386,1
arg_166,Argentina,0.0,Te,2024-09-25,1.0,23.0,60.0,3.4482758,1.7525773,InStock,0.0,4.110873864173311,1
arg_108,Argentina,0.0,Chocolate,2024-09-25,1.0,23.0,2636.3638,31.818182,1.7525773,InStock,0.0,7.877535136640515,1
imp_234,Brasil,1.0,Capsulas de cafe,2024-09-25,1.0,23.0,1078.125,3.200718,1.7525773,InStock,0.0,6.983905806555687,1
arg_159,Argentina,0.0,Queso,2024-09-25,1.0,23.0,28071.428,0.0,1.7525773,InStock,0.0,10.242543163655801,1
imp_19,Suiza,1.0,Chocolate,2024-09-25,1.0,23.0,11250.0,0.0,1.7525773,OutOfStock,15.0,9.328212292571072,0
imp_13,Suiza,1.0,Chocolate,2024-09-25,1.0,23.0,9800.0,0.0,1.7525773,InStock,0.0,9.19023970026918,1
arg_56,Argentina,0.0,Chocolate,2024-09-25,1.0,23.0,2300.0,0.0,1.7525773,InStock,0.0,7.741099090035366,1
arg_118,Argentina,0.0,Snack,2024-09-25,1.0,23.0,1160.0,0.0,1.7525773,OutOfStock,39.0,7.057036981697891,0
imp_92,Italia,1.0,Risotto,2024-09-25,1.0,23.0,6666.6665,0.0,1.7525773,InStock,0.0,8.805025227622892,1
imp_75,Mexico,1.0,Enlatados,2024-09-25,1.0,23.0,10592.105,-21.84466,1.7525773,InStock,0.0,9.267958596753544,1
arg_120,Argentina,0.0,Snack,2024-09-25,1.0,23.0,3857.143,0.0,1.7525773,InStock,0.0,8.257941258615974,1
imp_101,Italia,1.0,Pastas largas,2024-09-25,1.0,23.0,10200.0,0.0,1.7525773,InStock,0.0,9.23024103368252,1
imp_12,Suiza,1.0,Chocolate,2024-09-25,1.0,23.0,9300.0,0.0,1.7525773,InStock,0.0,9.137877200242468,1
arg_80,Argentina,0.0,Salsa de tomate,2024-09-25,1.0,23.0,979.3814,0.0,1.7525773,InStock,0.0,6.887941679625764,1
arg_94,Argentina,0.0,Capsulas de cafe,2024-09-25,1.0,23.0,775.0,1.9736842,1.7525773,InStock,0.0,6.654152520183219,1
arg_107,Argentina,0.0,Condimento liquido,2024-09-25,1.0,23.0,7897.727,0.0,1.7525773,OutOfStock,37.0,8.974456886230284,0
imp_236,Brasil,1.0,Capsulas de cafe,2024-09-25,1.0,23.0,1056.25,3.0110936,1.7525773,InStock,0.0,6.963426476352598,1
imp_103,Italia,1.0,Pastas largas,2024-09-25,1.0,23.0,9700.0,0.0,1.7525773,InStock,0.0,9.179984251961283,1
imp_18,Suiza,1.0,Chocolate,2024-09-25,1.0,23.0,9300.0,0.0,1.7525773,InStock,0.0,9.137877200242468,1
imp_67,España,1.0,Galletitas,2024-09-25,1.0,23.0,3350.0,0.0,1.7525773,InStock,5.0,8.11701408773731,1
imp_55,España,1.0,Capsulas de cafe,2024-09-25,1.0,23.0,1040.0,0.0,1.7525773,InStock,0.0,6.947937068614969,1
arg_67,Argentina,0.0,Pastas cortas,2024-09-25,1.0,23.0,1350.0,3.1321619,1.7525773,InStock,0.0,7.208600337960199,1
arg_64,Argentina,0.0,Salsa preparada,2024-09-25,1.0,23.0,1470.5883,0.0,1.7525773,OutOfStock,29.0,7.294097572668978,0
