prod,origen,imported,subcategoria,categoria_producto,unidad_medida1,unidad_medida2,time,post,timeToTreat,post_imported,stock,max_consecutivos_sin_stock,precio,precio_cont,precio_std,price_var,price_var_cont,first_price_cont,price_variation_c,dolar_variation,_merge
arg_77,Argentina,0,Pastas cortas,Pastas cortas,1,gr,10/2/2024,1,30,0,InStock,,1500,1500,1500,0,0,1500,0,2.1649485,Matched (3)
imp_5,Holanda,1,Chocolate,Chocolate,1.1764706,gr,10/2/2024,1,30,1,InStock,,4050,4050,4764.706,0,0,4050,0,2.1649485,Matched (3)
imp_67,España,1,Galletitas,Galletitas,0.5,gr,10/2/2024,1,30,1,InStock,5,6700,6700,3350,0,0,6700,0,2.1649485,Matched (3)
arg_125,Argentina,0,Snack,Snack,0.37037036,gr,10/2/2024,1,30,0,InStock,,3850,3850,1425.9259,5.479452,5.479452,3650,5.479452,2.1649485,Matched (3)
arg_70,Argentina,0,Salsa de tomate,Salsa de tomate,0.96153843,gr,10/2/2024,1,30,0,InStock,,750,750,721.1538,0,0,750,0,2.1649485,Matched (3)
imp_236,Brasil,1,Capsulas de cafe,Capsulas de cafe,0.0625,u,10/2/2024,1,30,1,InStock,,16900,16900,1056.25,0,0,16406,3.0110936,2.1649485,Matched (3)
imp_104,Italia,1,Pastas largas,Pastas largas,1,gr,10/2/2024,1,30,1,InStock,,9700,9700,9700,0,0,9700,0,2.1649485,Matched (3)
arg_175,Argentina,0,Te,Te,0.04,u,10/2/2024,1,30,0,InStock,1,1900,1900,76,0,0,1900,0,2.1649485,Matched (3)
arg_98,Argentina,0,Aderezos,Aderezos,1.0526316,gr,10/2/2024,1,30,0,InStock,,1854,1854,1951.579,0,0,1655,12.024169,2.1649485,Matched (3)
imp_186,Italia,1,Salsa de tomate,Salsa de tomate,1.1363636,gr,10/2/2024,1,30,1,InStock,,7250,7250,8238.637,0,0,7250,0,2.1649485,Matched (3)
imp_130,Holanda,1,Cerveza,Cerveza,2,ml,10/2/2024,1,30,1,InStock,,5700,5700,11400,0,0,5250,8.571428,2.1649485,Matched (3)
arg_174,Argentina,0,Te,Te,0.01,u,10/2/2024,1,30,0,InStock,,4338,4338,43.379997,0,0,4338,0,2.1649485,Matched (3)
arg_57,Argentina,0,Chocolate,Chocolate,1,gr,10/2/2024,1,30,0,InStock,,7400,7400,7400,0,0,7400,0,2.1649485,Matched (3)
imp_234,Brasil,1,Capsulas de cafe,Capsulas de cafe,0.0625,u,10/2/2024,1,30,1,InStock,,17250,17250,1078.125,0,0,16715,3.200718,2.1649485,Matched (3)
imp_90,Italia,1,Arroz,Arroz,2,gr,10/2/2024,1,30,1,InStock,,5300,5300,10600,0,0,5300,0,2.1649485,Matched (3)
arg_14,Argentina,0,Yerba,Yerba,2,gr,10/2/2024,1,30,0,InStock,1,2700,2700,5400,20,20,1890,42.857143,2.1649485,Matched (3)
imp_19,Suiza,1,Chocolate,Chocolate,1,gr,10/2/2024,1,30,1,OutOfStock,15,,11250,11250,,0,11250,0,2.1649485,Matched (3)
imp_154,Estados Unidos,1,Aderezos,Aderezos,2.5,gr,10/2/2024,1,30,1,InStock,,1250,1250,3125,0,0,1250,0,2.1649485,Matched (3)
imp_23,Belgica,1,Chocolate,Chocolate,1,gr,10/2/2024,1,30,1,OutOfStock,21,,8700,8700,,0,8700,0,2.1649485,Matched (3)
arg_24,Argentina,0,Golosinas,Golosinas,4.5454545,gr,10/2/2024,1,30,0,InStock,,696,696,3163.6362,0,0,696,0,2.1649485,Matched (3)
arg_4,Argentina,0,Cafe molido,Cafe molido,2,gr,10/2/2024,1,30,0,InStock,,18350,18350,36700,0,0,18350,0,2.1649485,Matched (3)
imp_1,Suiza,1,Chocolate,Chocolate,1,gr,10/2/2024,1,30,1,InStock,,9800,9800,9800,0,0,9800,0,2.1649485,Matched (3)
arg_116,Argentina,0,Snack,Snack,0.5,gr,10/2/2024,1,30,0,InStock,,5329,5329,2664.5,-2.0224307,-2.0224307,5937,-10.240863,2.1649485,Matched (3)
imp_49,Italia,1,Cafe molido,Cafe molido,4,gr,10/2/2024,1,30,1,InStock,,13600,13600,54400,0,0,13600,0,2.1649485,Matched (3)
imp_110,Italia,1,Pastas cortas,Pastas cortas,1,gr,10/2/2024,1,30,1,InStock,,9700,9700,9700,0,0,9700,0,2.1649485,Matched (3)
imp_28,Suiza,1,Bombones,Bombones,1.25,gr,10/2/2024,1,30,1,InStock,,25750,25750,32187.5,0,0,25750,0,2.1649485,Matched (3)
imp_58,Italia,1,Capsulas de cafe,Capsulas de cafe,0.1,u,10/2/2024,1,30,1,OutOfStock,12,,8800,880,,0,8800,0,2.1649485,Matched (3)
imp_16,Suiza,1,Chocolate,Chocolate,1,gr,10/2/2024,1,30,1,OutOfStock,12,,9800,9800,,0,9800,0,2.1649485,Matched (3)
imp_53,España,1,Capsulas de cafe,Capsulas de cafe,0.1,u,10/2/2024,1,30,1,OutOfStock,27,,10000,1000,,0,10000,0,2.1649485,Matched (3)
arg_122,Argentina,0,Snack,Snack,0.90909094,gr,10/2/2024,1,30,0,InStock,,1100,1100,1000,0,0,1100,0,2.1649485,Matched (3)
arg_25,Argentina,0,Bebidas vegetales,Bebidas vegetales,1,ml,10/2/2024,1,30,0,InStock,,3250,3250,3250,0,0,3140,3.5031848,2.1649485,Matched (3)
imp_3,Suiza,1,Chocolate,Chocolate,0.33333334,gr,10/2/2024,1,30,1,InStock,,28850,28850,9616.667,0,0,28850,0,2.1649485,Matched (3)
imp_146,Francia,1,Mermelada,Mermelada,1.3513514,gr,10/2/2024,1,30,1,InStock,,14350,14350,19391.893,0,0,14350,0,2.1649485,Matched (3)
arg_60,Argentina,0,Salsa de tomate,Salsa de tomate,1.25,gr,10/2/2024,1,30,0,InStock,2,1800,1800,2250,,2.857143,1400,28.571428,2.1649485,Matched (3)
arg_136,Argentina,0,Arroz,Arroz,2,gr,10/2/2024,1,30,0,InStock,,1850,1850,3700,0,0,1850,0,2.1649485,Matched (3)
arg_161,Argentina,0,Queso,Queso,1,gr,10/2/2024,1,30,0,InStock,13,13003,13003,13003,2.0003138,2.0003138,12820,1.4274571,2.1649485,Matched (3)
imp_112,Italia,1,Pastas cortas,Pastas cortas,1,gr,10/2/2024,1,30,1,InStock,,8900,8900,8900,0,0,8900,0,2.1649485,Matched (3)
imp_151,Brasil,1,Bebidas vegetales,Bebidas vegetales,5,gr,10/2/2024,1,30,1,InStock,,5000,5000,25000,0,0,5000,0,2.1649485,Matched (3)
imp_240,Brasil,1,Snack,Snack,0.96153843,gr,10/2/2024,1,30,1,InStock,,4850,4850,4663.4614,0,0,4850,0,2.1649485,Matched (3)
imp_124,Argentina,0,Pastas largas,Pastas largas,1,gr,10/2/2024,1,30,0,InStock,,1250,1250,1250,0,0,1200,4.1666665,2.1649485,Matched (3)
imp_228,España,1,Aceitunas,Aceitunas,0.8333333,gr,10/2/2024,1,30,1,InStock,,10650,10650,8875,0,0,10650,0,2.1649485,Matched (3)
imp_63,Italia,1,Capsulas de cafe,Capsulas de cafe,0.1,u,10/2/2024,1,30,1,InStock,,9500,9500,950,0,0,9500,0,2.1649485,Matched (3)
imp_141,Alemania,1,Mermelada,Mermelada,1.5151515,gr,10/2/2024,1,30,1,InStock,18,5050,5050,7651.515,0,0,5050,0,2.1649485,Matched (3)
arg_131,Argentina,0,Arroz,Arroz,1,gr,10/2/2024,1,30,0,InStock,,2350,2350,2350,0,0,2350,0,2.1649485,Matched (3)
arg_91,Argentina,0,Capsulas de cafe,Capsulas de cafe,0.0625,u,10/2/2024,1,30,0,InStock,,16900,16900,1056.25,0,0,16406,3.0110936,2.1649485,Matched (3)
imp_132,Armenia,1,Cerveza,Cerveza,2,ml,10/2/2024,1,30,1,OutOfStock,31,,11850,23700,,0,11850,0,2.1649485,Matched (3)
arg_5,Argentina,0,Cafe molido,Cafe molido,2,gr,10/2/2024,1,30,0,InStock,,7492,7492,14984,0,0,7135,5.003504,2.1649485,Matched (3)
imp_38,Argentina,0,Cafe molido,Cafe molido,5.882353,gr,10/2/2024,1,30,0,InStock,,7200,7200,42352.94,0,0,8250,-12.727273,2.1649485,Matched (3)
arg_19,Argentina,0,Mermelada,Mermelada,1.1904762,gr,10/2/2024,1,30,0,InStock,,5150,5150,6130.952,0,0,3200,60.9375,2.1649485,Matched (3)
arg_128,Argentina,0,Arroz,Arroz,1,gr,10/2/2024,1,30,0,InStock,,3100,3100,3100,0,0,3100,0,2.1649485,Matched (3)
arg_79,Argentina,0,Salsa de tomate,Salsa de tomate,1.25,gr,10/2/2024,1,30,0,InStock,,1350,1350,1687.5,0,0,1350,0,2.1649485,Matched (3)
arg_179,Argentina,0,Galletitas,Galletitas,0.9259259,gr,10/2/2024,1,30,0,InStock,,600,600,555.55554,0,0,550,9.090909,2.1649485,Matched (3)
arg_185,Argentina,0,Galletitas,Galletitas,1.3888888,gr,10/2/2024,1,30,0,InStock,,650,650,902.7778,0,0,550,18.181818,2.1649485,Matched (3)
imp_134,España,1,Golosinas,Golosinas,1.4285715,gr,10/2/2024,1,30,1,InStock,,2100,2100,3000,0,0,2100,0,2.1649485,Matched (3)
imp_115,Italia,1,Pastas largas,Pastas largas,1,gr,10/2/2024,1,30,1,OutOfStock,24,,10674.15,10674.15,,0,10674.15,-3.66E-06,2.1649485,Matched (3)
imp_106,Italia,1,Pastas cortas,Pastas cortas,1,gr,10/2/2024,1,30,1,InStock,,9700,9700,9700,0,0,9700,0,2.1649485,Matched (3)
imp_248,Italia,1,Te,Te,0.05,u,10/2/2024,1,30,1,InStock,,4400,4400,220,0,0,4400,0,2.1649485,Matched (3)
arg_108,Argentina,0,Chocolate,Chocolate,0.90909094,gr,10/2/2024,1,30,0,InStock,,2900,2900,2636.3638,0,0,2200,31.818182,2.1649485,Matched (3)
imp_18,Suiza,1,Chocolate,Chocolate,1,gr,10/2/2024,1,30,1,InStock,,9300,9300,9300,0,0,9300,0,2.1649485,Matched (3)
imp_227,España,1,Aceitunas,Aceitunas,2.3529413,gr,10/2/2024,1,30,1,OutOfStock,14,,2900,6823.53,,0,2900,0,2.1649485,Matched (3)
imp_168,China,1,Aderezos,Aderezos,2,gr,10/2/2024,1,30,1,InStock,5,12500,12500,25000,0,0,12500,0,2.1649485,Matched (3)
imp_2,Suiza,1,Chocolate,Chocolate,0.33333334,gr,10/2/2024,1,30,1,InStock,,28850,28850,9616.667,0,0,28850,0,2.1649485,Matched (3)
imp_107,Italia,1,Pastas cortas,Pastas cortas,1,gr,10/2/2024,1,30,1,InStock,,9700,9700,9700,0,0,9700,0,2.1649485,Matched (3)
arg_140,Argentina,0,Arroz,Arroz,2,gr,10/2/2024,1,30,0,InStock,,3100,3100,6200,0,0,3100,0,2.1649485,Matched (3)
imp_6,Holanda,1,Chocolate,Chocolate,1,gr,10/2/2024,1,30,1,InStock,,4050,4050,4050,0,0,4050,0,2.1649485,Matched (3)
arg_148,Argentina,0,Aceitunas,Aceitunas,0.6666667,gr,10/2/2024,1,30,0,InStock,,1600,1600,1066.6667,0,0,1600,0,2.1649485,Matched (3)
imp_121,Argentina,0,Pastas cortas,Pastas cortas,1,gr,10/2/2024,1,30,0,InStock,,1450,1450,1450,0,0,1450,0,2.1649485,Matched (3)
imp_108,Italia,1,Pastas cortas,Pastas cortas,1,gr,10/2/2024,1,30,1,InStock,11,9700,9700,9700,0,0,9700,0,2.1649485,Matched (3)
arg_69,Argentina,0,Pastas cortas,Pastas cortas,1,gr,10/2/2024,1,30,0,InStock,,1650,1650,1650,10,10,1350,22.222221,2.1649485,Matched (3)
arg_46,Argentina,0,Cerveza,Cerveza,2.1141648,ml,10/2/2024,1,30,0,InStock,,11080,11080,23424.947,0,0,11080,0,2.1649485,Matched (3)
arg_102,Argentina,0,Aderezos,Aderezos,0.5263158,gr,10/2/2024,1,30,0,InStock,,3600,3600,1894.7369,0,0,3600,0,2.1649485,Matched (3)
arg_107,Argentina,0,Condimento liquido,Condimento liquido,1.1363636,ml,10/2/2024,1,30,0,OutOfStock,37,,6950,7897.727,,0,6950,0,2.1649485,Matched (3)
imp_185,Brasil,1,Salsa de tomate,Salsa de tomate,1.25,gr,10/2/2024,1,30,1,InStock,,6400,6400,8000,0,0,6400,0,2.1649485,Matched (3)
imp_22,Belgica,1,Chocolate,Chocolate,1,gr,10/2/2024,1,30,1,OutOfStock,41,,8700,8700,,0,8700,0,2.1649485,Matched (3)
imp_31,Holanda,1,Bombones,Bombones,1.25,gr,10/2/2024,1,30,1,InStock,4,11250,11250,14062.5,0,0,11250,0,2.1649485,Matched (3)
arg_127,Argentina,0,Snack,Snack,0.8333333,gr,10/2/2024,1,30,0,InStock,4,2600,2600,2166.6665,0,0,2600,0,2.1649485,Matched (3)
imp_243,Ecuador,1,Pescado enlatado,Pescado enlatado,0.5882353,gr,10/2/2024,1,30,1,OutOfStock,8,,1300,764.70593,,0,1300,0,2.1649485,Matched (3)
arg_76,Argentina,0,Pastas cortas,Pastas cortas,1,gr,10/2/2024,1,30,0,InStock,,1200,1200,1200,0,0,1200,0,2.1649485,Matched (3)
imp_196,Italia,1,Salsa de tomate,Salsa de tomate,3.8461537,gr,10/2/2024,1,30,1,InStock,,7850,7850,30192.307,0,0,7850,0,2.1649485,Matched (3)
arg_20,Argentina,0,Mermelada,Mermelada,1.2820513,gr,10/2/2024,1,30,0,InStock,,4900,4900,6282.0513,0,0,4300,13.953488,2.1649485,Matched (3)
imp_56,Italia,1,Capsulas de cafe,Capsulas de cafe,0.1,u,10/2/2024,1,30,1,InStock,18,8800,8800,880,0,0,8800,0,2.1649485,Matched (3)
arg_63,Argentina,0,Salsa preparada,Salsa preparada,1.4705882,gr,10/2/2024,1,30,0,OutOfStock,24,,900,1323.5294,,0,900,0,2.1649485,Matched (3)
imp_129,Holanda,1,Cerveza,Cerveza,2,ml,10/2/2024,1,30,1,InStock,,5150,5150,10300,0,0,5450,-5.504587,2.1649485,Matched (3)
imp_94,Italia,1,Risotto,Risotto,1.1904762,gr,10/2/2024,1,30,1,InStock,,5600,5600,6666.6665,0,0,5600,0,2.1649485,Matched (3)
imp_203,Italia,1,Salsa de tomate,Salsa de tomate,1.25,gr,10/2/2024,1,30,1,InStock,6,5650,5650,7062.5,0,0,5650,0,2.1649485,Matched (3)
arg_82,Argentina,0,Pastas largas,Pastas largas,1,gr,10/2/2024,1,30,0,InStock,,1650,1650,1650,0,0,1650,0,2.1649485,Matched (3)
arg_71,Argentina,0,Salsa de tomate,Salsa de tomate,0.5494506,gr,10/2/2024,1,30,0,OutOfStock,27,,1800,989.01105,,0,1800,0,2.1649485,Matched (3)
imp_193,Italia,1,Salsa preparada,Salsa preparada,2.5,gr,10/2/2024,1,30,1,InStock,,7650,7650,19125,0,0,7650,0,2.1649485,Matched (3)
arg_154,Argentina,0,Queso,Queso,1,gr,10/2/2024,1,30,0,InStock,2,27497,27497,27497,1.9994065,1.9994065,26958,1.9994065,2.1649485,Matched (3)
imp_127,Alemania,1,Cerveza,Cerveza,2,ml,10/2/2024,1,30,1,InStock,,5700,5700,11400,0,0,5850,-2.5641026,2.1649485,Matched (3)
arg_146,Argentina,0,Aceitunas,Aceitunas,0.6666667,gr,10/2/2024,1,30,0,InStock,,2300,2300,1533.3334,0,0,2300,0,2.1649485,Matched (3)
arg_89,Argentina,0,Capsulas de cafe,Capsulas de cafe,0.1,u,10/2/2024,1,30,0,InStock,,7000,7000,700,0,0,6850,2.189781,2.1649485,Matched (3)
arg_105,Argentina,0,Aderezos,Aderezos,2,gr,10/2/2024,1,30,0,InStock,1,650,650,1300,0,0,650,0,2.1649485,Matched (3)
arg_40,Argentina,0,Pastas cortas,Pastas cortas,1,gr,10/2/2024,1,30,0,InStock,,2900,2900,2900,0,0,2900,0,2.1649485,Matched (3)
imp_157,Estados Unidos,1,Aderezos,Aderezos,2.5,gr,10/2/2024,1,30,1,InStock,,1250,1250,3125,0,0,1250,0,2.1649485,Matched (3)
arg_84,Argentina,0,Aceite,Aceite,2,ml,10/2/2024,1,30,0,InStock,,10050,10050,20100,0,0,10050,0,2.1649485,Matched (3)
imp_61,Italia,1,Capsulas de cafe,Capsulas de cafe,0.1,u,10/2/2024,1,30,1,InStock,4,9500,9500,950,0,0,9500,0,2.1649485,Matched (3)
arg_101,Argentina,0,Aderezos,Aderezos,0.5263158,gr,10/2/2024,1,30,0,InStock,,3471,3471,1826.8422,0,0,3450,0.6086956,2.1649485,Matched (3)
imp_164,Estados Unidos,1,Aderezos,Aderezos,1.0373445,gr,10/2/2024,1,30,1,InStock,,7650,7650,7935.685,0,0,7650,0,2.1649485,Matched (3)
imp_210,Dinamarca,1,Queso,Queso,6.6666665,gr,10/2/2024,1,30,1,InStock,,10999,10999,73326.664,0,0,10999,0,2.1649485,Matched (3)
arg_1,Argentina,0,Galletitas,Galletitas,1,gr,10/2/2024,1,30,0,InStock,,1300,1300,1300,0,0,1300,0,2.1649485,Matched (3)
arg_156,Argentina,0,Queso,Queso,4,gr,10/2/2024,1,30,0,OutOfStock,40,,6998,27992,,0,6998,0,2.1649485,Matched (3)
imp_166,Estados Unidos,1,Aderezos,Aderezos,2.2026432,gr,10/2/2024,1,30,1,InStock,,7650,7650,16850.22,0,0,7650,0,2.1649485,Matched (3)
arg_2,Argentina,0,Galletitas,Galletitas,2.2727273,gr,10/2/2024,1,30,0,InStock,,1100,1100,2500,0,0,1050,4.7619047,2.1649485,Matched (3)
arg_159,Argentina,0,Queso,Queso,4.7619047,gr,10/2/2024,1,30,0,InStock,,5895,5895,28071.428,0,0,5895,0,2.1649485,Matched (3)
arg_96,Argentina,0,Capsulas de cafe,Capsulas de cafe,0.125,u,10/2/2024,1,30,0,InStock,8,12450,12450,1556.25,0,0,12100,2.892562,2.1649485,Matched (3)
imp_208,Dinamarca,1,Queso,Queso,10,gr,10/2/2024,1,30,1,InStock,,9999,9999,99990,0,0,9999,0,2.1649485,Matched (3)
imp_100,Italia,1,Pastas largas,Pastas largas,1,gr,10/2/2024,1,30,1,InStock,,8200,8200,8200,0,0,8200,0,2.1649485,Matched (3)
imp_74,Mexico,1,Enlatados,Enlatados,1.25,gr,10/2/2024,1,30,1,InStock,,6200,6200,7750,0,0,9300,-33.333332,2.1649485,Matched (3)
arg_9,Argentina,0,Capsulas de cafe,Capsulas de cafe,0.1,u,10/2/2024,1,30,0,InStock,,7000,7000,700,0,0,6850,2.189781,2.1649485,Matched (3)
imp_20,Italia,1,Chocolate,Chocolate,0.5,gr,10/2/2024,1,30,1,InStock,,25750,25750,12875,0,0,25750,0,2.1649485,Matched (3)
arg_38,Argentina,0,Pastas largas,Pastas largas,1,gr,10/2/2024,1,30,0,InStock,,2500,2500,2500,0,0,2500,0,2.1649485,Matched (3)
imp_50,Italia,1,Cafe molido,Cafe molido,4,gr,10/2/2024,1,30,1,InStock,,11350,11350,45400,0,0,11350,0,2.1649485,Matched (3)
imp_4,Holanda,1,Chocolate,Chocolate,1,gr,10/2/2024,1,30,1,InStock,,4050,4050,4050,0,0,4050,0,2.1649485,Matched (3)
arg_155,Argentina,0,Queso,Queso,1,gr,10/2/2024,1,30,0,OutOfStock,4,,18303.59,18303.59,,0,25476,-28.153595,2.1649485,Matched (3)
imp_82,Argentina,0,Condimento liquido,Condimento liquido,3.5714285,ml,10/2/2024,1,30,0,InStock,,3050,3050,10892.857,0,0,3050,0,2.1649485,Matched (3)
arg_118,Argentina,0,Snack,Snack,0.4,gr,10/2/2024,1,30,0,OutOfStock,39,,2900,1160,,0,2900,0,2.1649485,Matched (3)
arg_44,Argentina,0,Cerveza,Cerveza,1.0256411,ml,10/2/2024,1,30,0,InStock,,4189,4189,4296.4106,0,0,4189,0,2.1649485,Matched (3)
arg_58,Argentina,0,Salsa de tomate,Salsa de tomate,1.25,gr,10/2/2024,1,30,0,InStock,,1300,1300,1625,4,4,1150,13.043478,2.1649485,Matched (3)
imp_212,Grecia,1,Queso,Queso,6.6666665,gr,10/2/2024,1,30,1,OutOfStock,12,,9999,66660,,0,9999,0,2.1649485,Matched (3)
imp_32,Brasil,1,Golosinas,Golosinas,0.98039216,gr,10/2/2024,1,30,1,InStock,,3100,3100,3039.2156,0,0,3100,0,2.1649485,Matched (3)
imp_92,Italia,1,Risotto,Risotto,1.1904762,gr,10/2/2024,1,30,1,InStock,,5600,5600,6666.6665,0,0,5600,0,2.1649485,Matched (3)
imp_140,Brasil,1,Yerba,Yerba,1,gr,10/2/2024,1,30,1,InStock,13,8500,8500,8500,,0,8500,0,2.1649485,Matched (3)
imp_187,Italia,1,Salsa de tomate,Salsa de tomate,1.1363636,gr,10/2/2024,1,30,1,OutOfStock,11,,7700,8750,,0,7700,0,2.1649485,Matched (3)
arg_54,Argentina,0,Chocolate,Chocolate,1,gr,10/2/2024,1,30,0,OutOfStock,3,,2500,2500,,0,2500,0,2.1649485,Matched (3)
arg_15,Argentina,0,Yerba,Yerba,1,gr,10/2/2024,1,30,0,InStock,,4432,4432,4432,0,0,4759,-6.8711915,2.1649485,Matched (3)
imp_29,Suiza,1,Bombones,Bombones,1.25,gr,10/2/2024,1,30,1,InStock,,25750,25750,32187.5,0,0,25750,0,2.1649485,Matched (3)
imp_172,Belgica,1,Aderezos,Aderezos,1.6666666,gr,10/2/2024,1,30,1,InStock,,10200,10200,17000,0,0,10200,0,2.1649485,Matched (3)
arg_95,Argentina,0,Capsulas de cafe,Capsulas de cafe,0.125,u,10/2/2024,1,30,0,InStock,,12450,12450,1556.25,0,0,12100,2.892562,2.1649485,Matched (3)
imp_103,Italia,1,Pastas largas,Pastas largas,1,gr,10/2/2024,1,30,1,InStock,,9700,9700,9700,0,0,9700,0,2.1649485,Matched (3)
imp_118,Italia,1,Pastas largas,Pastas largas,1,gr,10/2/2024,1,30,1,InStock,,7750,7750,7750,0,0,7750,0,2.1649485,Matched (3)
imp_78,España,1,Condimento,Condimento,5,gr,10/2/2024,1,30,1,InStock,,8000,8000,40000,0,0,8000,0,2.1649485,Matched (3)
imp_42,Argentina,0,Cafe molido,Cafe molido,5.882353,gr,10/2/2024,1,30,0,InStock,,8300,8300,48823.527,0,0,8010,3.6204743,2.1649485,Matched (3)
imp_190,Italia,1,Salsa de tomate,Salsa de tomate,0.71428573,gr,10/2/2024,1,30,1,OutOfStock,18,,16000,11428.571,,0,16000,0,2.1649485,Matched (3)
imp_244,Chile,1,Pescado enlatado,Pescado enlatado,0.5263158,gr,10/2/2024,1,30,1,InStock,,3690,3690,1942.1053,0,0,3690,0,2.1649485,Matched (3)
imp_238,Brasil,1,Condimento liquido,Condimento liquido,0.5,ml,10/2/2024,1,30,1,InStock,,6487.39,6487.39,3243.695,0,0,6487.39,-2.11E-06,2.1649485,Matched (3)
imp_139,Brasil,1,Yerba,Yerba,2,gr,10/2/2024,1,30,1,InStock,,4350,4350,8700,0,0,4350,0,2.1649485,Matched (3)
arg_115,Argentina,0,Chocolate,Chocolate,1.2195122,gr,10/2/2024,1,30,0,InStock,,3200,3200,3902.4392,0,0,3200,0,2.1649485,Matched (3)
arg_68,Argentina,0,Pastas cortas,Pastas cortas,1,gr,10/2/2024,1,30,0,InStock,,1650,1650,1650,10,10,1350,22.222221,2.1649485,Matched (3)
imp_98,Italia,1,Pastas largas,Pastas largas,1,gr,10/2/2024,1,30,1,OutOfStock,25,,7750,7750,,0,7750,0,2.1649485,Matched (3)
imp_85,Italia,1,Arroz,Arroz,2,gr,10/2/2024,1,30,1,InStock,,12600,12600,25200,0,0,12600,0,2.1649485,Matched (3)
arg_42,Argentina,0,Pastas cortas,Pastas cortas,1.6666666,gr,10/2/2024,1,30,0,InStock,,1350,1350,2250,0,0,1350,0,2.1649485,Matched (3)
imp_117,Italia,1,Pastas cortas,Pastas cortas,1,gr,10/2/2024,1,30,1,InStock,3,6700,6700,6700,0,0,6700,0,2.1649485,Matched (3)
imp_189,Italia,1,Salsa de tomate,Salsa de tomate,0.71428573,gr,10/2/2024,1,30,1,InStock,,10650,10650,7607.143,0,0,10650,0,2.1649485,Matched (3)
arg_182,Argentina,0,Galletitas,Galletitas,0.4,gr,10/2/2024,1,30,0,InStock,,1750,1750,700,0,0,1650,6.060606,2.1649485,Matched (3)
imp_77,España,1,Aceite,Aceite,4,ml,10/2/2024,1,30,1,OutOfStock,14,,10100,40400,,0,10100,0,2.1649485,Matched (3)
imp_109,Italia,1,Pastas cortas,Pastas cortas,1,gr,10/2/2024,1,30,1,InStock,,9700,9700,9700,0,0,9700,0,2.1649485,Matched (3)
arg_62,Argentina,0,Salsa preparada,Salsa preparada,1.4705882,gr,10/2/2024,1,30,0,OutOfStock,14,,900,1323.5294,,0,900,0,2.1649485,Matched (3)
imp_230,España,1,Aceitunas,Aceitunas,0.8333333,gr,10/2/2024,1,30,1,InStock,,9900,9900,8250,0,0,9900,0,2.1649485,Matched (3)
arg_78,Argentina,0,Pastas cortas,Pastas cortas,1,gr,10/2/2024,1,30,0,InStock,,1200,1200,1200,0,0,1200,0,2.1649485,Matched (3)
arg_169,Argentina,0,Te,Te,0.01,u,10/2/2024,1,30,0,OutOfStock,22,,2350,23.5,,0,2150,9.302325,2.1649485,Matched (3)
arg_81,Argentina,0,Pastas cortas,Pastas cortas,1,gr,10/2/2024,1,30,0,InStock,,1200,1200,1200,0,0,1200,0,2.1649485,Matched (3)
imp_14,Suiza,1,Chocolate,Chocolate,1,gr,10/2/2024,1,30,1,InStock,,11250,11250,11250,0,0,11250,0,2.1649485,Matched (3)
imp_120,Argentina,0,Pastas cortas,Pastas cortas,1,gr,10/2/2024,1,30,0,InStock,10,1680,1680,1680,0,0,1680,0,2.1649485,Matched (3)
arg_157,Argentina,0,Queso,Queso,6.6666665,gr,10/2/2024,1,30,0,OutOfStock,11,,3875,25833.332,,0,3875,0,2.1649485,Matched (3)
imp_80,Argentina,0,Condimento,Condimento,1.3333334,gr,10/2/2024,1,30,0,InStock,,4050,4050,5400,0,0,4050,0,2.1649485,Matched (3)
imp_128,Alemania,1,Cerveza,Cerveza,2,ml,10/2/2024,1,30,1,InStock,,4450,4450,8900,0,0,4700,-5.319149,2.1649485,Matched (3)
imp_75,Mexico,1,Enlatados,Enlatados,1.3157895,gr,10/2/2024,1,30,1,InStock,,8050,8050,10592.105,0,0,10300,-21.84466,2.1649485,Matched (3)
arg_139,Argentina,0,Arroz,Arroz,1,gr,10/2/2024,1,30,0,InStock,,3700,3700,3700,0,0,3700,0,2.1649485,Matched (3)
imp_192,Italia,1,Salsa preparada,Salsa preparada,1.25,gr,10/2/2024,1,30,1,InStock,,8550,8550,10687.5,0,0,8550,0,2.1649485,Matched (3)
arg_49,Argentina,0,Cerveza,Cerveza,1,ml,10/2/2024,1,30,0,InStock,,3250,3250,3250,0,0,3250,0,2.1649485,Matched (3)
arg_74,Argentina,0,Pastas largas,Pastas largas,1,gr,10/2/2024,1,30,0,InStock,,1200,1200,1200,0,0,1200,0,2.1649485,Matched (3)
imp_9,Suiza,1,Chocolate,Chocolate,1,gr,10/2/2024,1,30,1,InStock,,10200,10200,10200,0,0,10200,0,2.1649485,Matched (3)
imp_95,Italia,1,Pastas largas,Pastas largas,1,gr,10/2/2024,1,30,1,InStock,,6700,6700,6700,0,0,6700,0,2.1649485,Matched (3)
imp_72,Mexico,1,Condimento,Condimento,2.2222223,gr,10/2/2024,1,30,1,OutOfStock,29,,4000,8888.89,,0,4000,0,2.1649485,Matched (3)
imp_119,Argentina,0,Pastas largas,Pastas largas,1,gr,10/2/2024,1,30,0,InStock,,1400,1400,1400,0.7194245,0.7194245,1400,0,2.1649485,Matched (3)
arg_104,Argentina,0,Aderezos,Aderezos,1.3888888,gr,10/2/2024,1,30,0,InStock,,3650,3650,5069.4443,0,0,3650,0,2.1649485,Matched (3)
